id,date,venue,city,country,latitude,longitude,tour,setlist
63d49e97,09-10-1990,Sheffield City Hall,Sheffield,United Kingdom,53.383,-1.466,No Prayer on the Road,Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>
1bd39554,08-10-1990,Cambridge Corn Exchange,Cambridge,United Kingdom,52.2018,0.1144,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
1bd3a5f4,07-10-1990,Newport Centre,Newport,United Kingdom,52.0166667,-4.8333333,No Prayer on the Road,Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>
13d39555,05-10-1990,Hull City Hall,Kingston upon Hull,United Kingdom,53.7445995159511,-0.335254669189453,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
3d39557,04-10-1990,Royal Court Theatre,Liverpool,United Kingdom,53.4166667,-3.0,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
2bd4d02a,02-10-1990,De Montfort Hall,Leicester,United Kingdom,52.6333333,-1.1333333,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
1bd39550,01-10-1990,Preston Guild Hall,Preston,United Kingdom,53.75663,-0.19775,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
3d7a9af,30-09-1990,Ayr Pavilion,Ayr,United Kingdom,55.45,-4.6166667,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
bd39552,28-09-1990,Capitol Theatre,Aberdeen,United Kingdom,57.1333333,-2.1,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
3d39553,27-09-1990,Edinburgh Playhouse,Edinburgh,United Kingdom,55.95,-3.2,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
1bd3a530,26-09-1990,Newcastle City Hall,Newcastle upon Tyne,United Kingdom,54.973,-1.614,No Prayer on the Road,Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>
1bd3955c,24-09-1990,King's Hall,Belfast,United Kingdom,54.5833333,-5.9333333,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
13d3955d,23-09-1990,Point Theatre,Dublin,Ireland,53.3330556,-6.2488889,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
bd3955e,21-09-1990,Apollo,Oxford,United Kingdom,51.7522210025796,-1.25596046447754,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
1bd39558,20-09-1990,Mayflower Theatre,Southampton,United Kingdom,50.9,-1.4,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Die With Your Boots On<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
3d39567,19-09-1990,Woughton Centre,Milton Keynes,United Kingdom,52.0417219233052,-0.755825042724609,No Prayer on the Road,"""633 Squadron"" Theme (from tape)<br>Tailgunner<br>Public Enema Number One<br>Wrathchild<br>Hallowed Be Thy Name<br>22 Acacia Avenue<br>Holy Smoke<br>The Assassin<br>No Prayer for the Dying<br>Hooks in You<br>The Clairvoyant<br>2 Minutes to Midnight<br>The Trooper<br>Heaven Can Wait<br>Iron Maiden<br>The Number of the Beast<br><b>Encore 1:</b><br>Bring Your Daughter... to the Slaughter (Bruce Dickinson cover)<br>Run to the Hills<br>Sanctuary<br>"
6bd3ae42,12-12-1988,Hammersmith Odeon,London,United Kingdom,51.5084152563931,-0.125532746315002,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
63d3ae43,11-12-1988,Wembley Arena,London,United Kingdom,51.5084152563931,-0.125532746315002,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
7bd2ee3c,10-12-1988,Wembley Arena,London,United Kingdom,51.5084152563931,-0.125532746315002,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
7bd3ae4c,07-12-1988,Hammersmith Odeon,London,United Kingdom,51.5084152563931,-0.125532746315002,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd4a456,06-12-1988,Hammersmith Odeon,London,United Kingdom,51.5084152563931,-0.125532746315002,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
7bd74a84,04-12-1988,Sheffield City Hall,Sheffield,United Kingdom,53.383,-1.466,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>
4bd5bbd6,01-12-1988,Manchester Apollo,Manchester,United Kingdom,53.4809464283615,-2.23743438720703,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>
73d3ae4d,30-11-1988,Manchester Apollo,Manchester,United Kingdom,53.4809464283615,-2.23743438720703,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>
6bd3ae4e,28-11-1988,NEC Arena,Birmingham,United Kingdom,52.4666667,-1.9166667,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
5bd54758,27-11-1988,NEC Arena,Birmingham,United Kingdom,52.4666667,-1.9166667,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
63d3ae4f,25-11-1988,Whitley Bay Ice Rink,Whitley Bay,United Kingdom,55.0508333,-1.4538889,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
7bd3ae48,24-11-1988,Whitley Bay Ice Rink,Whitley Bay,United Kingdom,55.0508333,-1.4538889,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
63d3ae4b,22-11-1988,Edinburgh Playhouse,Edinburgh,United Kingdom,55.95,-3.2,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
73d3ae49,21-11-1988,Edinburgh Playhouse,Edinburgh,United Kingdom,55.95,-3.2,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
6bd3ae4a,20-11-1988,Edinburgh Playhouse,Edinburgh,United Kingdom,55.95,-3.2,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
6bd3ae5e,18-11-1988,Newport Centre,Newport,United Kingdom,52.0166667,-4.8333333,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Still Life<br>Die With Your Boots On<br>Infinite Dreams<br>Killers<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
73d78ac1,05-10-1988,Drammenshallen,Drammen,Norway,59.7439367975026,10.204493701458,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Wrathchild<br>Infinite Dreams<br>The Trooper<br>Heaven Can Wait<br>Can I Play With Madness<br>Wasted Years<br>The Clairvoyant<br>The Number of the Beast<br>Seventh Son of a Seventh Son<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
3bd774b0,03-10-1988,Jäähalli,Helsinki,Finland,60.176,24.934,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Wrathchild<br>Infinite Dreams<br>The Trooper<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
2bd7041a,01-10-1988,Scandinavium,Gothenburg,Sweden,57.7071623103656,11.9667935371399,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Wrathchild<br>Infinite Dreams<br>The Trooper<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
6bd3ae5a,30-09-1988,Johanneshov Isstadion,Stockholm,Sweden,59.3325765361753,18.0649030208588,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Wrathchild<br>Infinite Dreams<br>The Trooper<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
63d3ae5b,28-09-1988,KB Hallen,Copenhagen,Denmark,55.6776812020993,12.5709342956543,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Wrathchild<br>Infinite Dreams<br>The Trooper<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
7bd3ae64,26-09-1988,Vorst Nationaal / Forest National,Vorst / Forest,Belgium,50.8,4.317,Seventh Tour of a Seventh Tour,Moonchild<br>The Evil That Men Do<br>The Prisoner<br>Wrathchild<br>Infinite Dreams<br>The Trooper<br>Can I Play With Madness<br>Heaven Can Wait<br>Wasted Years<br>The Clairvoyant<br>Seventh Son of a Seventh Son<br>The Number of the Beast<br>Hallowed Be Thy Name<br>Iron Maiden<br>Run to the Hills<br><b>Encore 1:</b><br>Running Free<br>Sanctuary<br>
