"concert_id","date","venue","city","latitude","longitude","country","tour","song_name"
"5ba7d750","07-07-2023","The O2 Arena","London",51.5084152563931,-0.125532746315002,"United Kingdom","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"6ba7f61a","04-07-2023","Utilita Arena Birmingham","Birmingham",52.4666667,-1.9166667,"United Kingdom","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape"
"6ba7fe72","03-07-2023","Motorpoint Arena","Nottingham",52.9536023000285,-1.15047454833984,"United Kingdom","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3ba79c40","30-06-2023","AO Arena","Manchester",53.4809464283615,-2.23743438720703,"United Kingdom","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"7ba7b600","28-06-2023","First Direct Arena","Leeds",51.2333333,0.6166667,"United Kingdom","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"1ba64998","26-06-2023","The OVO Hydro","Glasgow",55.8333333,-4.25,"United Kingdom","The Future Past","1. Doctor Doctor (from tape<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape"
"7ba666dc","24-06-2023","3Arena","Dublin",53.3330556,-6.2488889,"Ireland","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"13a67df5","21-06-2023","ZAG-Arena","Hanover",52.3705162650448,9.73322153091431,"Germany","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3a6117b","19-06-2023","Hallenstadion","Zurich",47.3666667,8.55,"Switzerland","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"2ba62cbe","17-06-2023","Val de Moine","Clisson",47.083,-1.283,"France","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"ba6c572","14-06-2023","TAURON Arena Kraków","Kraków",50.0833333,19.9166667,"Poland","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"23a6d04b","13-06-2023","TAURON Arena Kraków","Kraków",50.0833333,19.9166667,"Poland","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"2ba6e406","11-06-2023","QUARTERBACK Immobilien ARENA","Leipzig",51.33962,12.371292,"Germany","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"53a683dd","09-06-2023","Norje Havsbad","Norje",56.1166667,14.6666667,"Sweden","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"7ba69684","07-06-2023","Koengen","Bergen",60.3931603404213,5.3242814540863,"Norway","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"13a6b149","04-06-2023","Nokia Arena","Tampere",61.499,23.787,"Finland","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Happy Birthday to You (Mildred J. Hill & Patty Hill cover)<br>10. Death of the Celts<br>11. Can I Play With Madness<br>12. Heaven Can Wait<br>13. Alexander the Great<br>14. Fear of the Dark<br>15. Iron Maiden<br>16. Hell on Earth<br>17. The Trooper<br>18. Wasted Years"
"3ba6bc98","03-06-2023","Nokia Arena","Tampere",61.499,23.787,"Finland","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33b95881","31-05-2023","O2 arena","Prague",50.0878367932108,14.4241322001241,"Czechia","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"3bb95c70","30-05-2023","O2 arena","Prague",50.0878367932108,14.4241322001241,"Czechia","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33b97885","28-05-2023","Arena Stožice","Ljubljana",46.0552778,14.5144444,"Slovenia","The Future Past","1. Doctor Doctor (from tape, oringinally by UFO)<br>2. Blade Runner (End Titles) (from tape, oringinally by Vangelis)<br>3. Caught Somewhere in Time<br>4. Stranger in a Strange Land<br>5. The Writing on the Wall<br>6. Days of Future Past<br>7. The Time Machine<br>8. The Prisoner<br>9. Death of the Celts<br>10. Can I Play With Madness<br>11. Heaven Can Wait<br>12. Alexander the Great<br>13. Fear of the Dark<br>14. Iron Maiden<br>15. Hell on Earth<br>16. The Trooper<br>17. Wasted Years<br>18. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"23be88f3","27-10-2022","Amalie Arena","Tampa, FL",27.9475216,-82.4584279,"United States","Legacy of the Beast","1. Transylvania (from tape<br>2. Doctor Doctor (from tape, oringinally by UFO)<br>3. Senjutsu<br>4. Stratego<br>5. The Writing on the Wall<br>6. Revelations<br>7. Blood Brothers<br>8. Sign of the Cross<br>9. Flight of Icarus<br>10. Fear of the Dark<br>11. Hallowed Be Thy Name<br>12. The Number of the Beast<br>13. Iron Maiden<br>14. The Trooper<br>15. The Clansman<br>16. Run to the Hills<br>17. Churchill's Speech (from tape<br>18. Aces High<br>19. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"33be9c0d","25-10-2022","Greensboro Coliseum","Greensboro, NC",36.0726355,-79.7919754,"United States","Legacy of the Beast","1. Transylvania (from tape<br>2. Doctor Doctor (from tape, oringinally by UFO)<br>3. Senjutsu<br>4. Stratego<br>5. The Writing on the Wall<br>6. Revelations<br>7. Blood Brothers<br>8. Sign of the Cross<br>9. Flight of Icarus<br>10. Fear of the Dark<br>11. Hallowed Be Thy Name<br>12. The Number of the Beast<br>13. Iron Maiden<br>14. The Trooper<br>15. The Clansman<br>16. Run to the Hills<br>17. Churchill's Speech (from tape<br>18. Aces High<br>19. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"2bbeb026","23-10-2022","Capital One Arena","Washington, DC",38.895,-77.036,"United States","Legacy of the Beast","1. Transylvania (from tape<br>2. Doctor Doctor (from tape, oringinally by UFO)<br>3. Senjutsu<br>4. Stratego<br>5. The Writing on the Wall<br>6. Revelations<br>7. Blood Brothers<br>8. Sign of the Cross<br>9. Flight of Icarus<br>10. Fear of the Dark<br>11. Hallowed Be Thy Name<br>12. The Number of the Beast<br>13. Iron Maiden<br>14. The Trooper<br>15. The Clansman<br>16. Run to the Hills<br>17. Churchill's Speech (from tape<br>18. Aces High<br>19. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"bb145a2","21-10-2022","Prudential Center","Newark, NJ",40.735657,-74.1723667,"United States","Legacy of the Beast","1. Transylvania (from tape<br>2. Doctor Doctor (from tape, oringinally by UFO)<br>3. Senjutsu<br>4. Stratego<br>5. The Writing on the Wall<br>6. Revelations<br>7. Blood Brothers<br>8. Sign of the Cross<br>9. Flight of Icarus<br>10. Fear of the Dark<br>11. Hallowed Be Thy Name<br>12. The Number of the Beast<br>13. Iron Maiden<br>14. The Trooper<br>15. The Clansman<br>16. Run to the Hills<br>17. Churchill's Speech (from tape<br>18. Aces High<br>19. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
"4bb15b96","19-10-2022","UBS Arena","Elmont, NY",40.700936,-73.712909,"United States","Legacy of the Beast","1. Transylvania (from tape<br>2. Doctor Doctor (from tape, oringinally by UFO)<br>3. Senjutsu<br>4. Stratego<br>5. The Writing on the Wall<br>6. Revelations<br>7. Blood Brothers<br>8. Sign of the Cross<br>9. Flight of Icarus<br>10. Fear of the Dark<br>11. Hallowed Be Thy Name<br>12. The Number of the Beast<br>13. Iron Maiden<br>14. The Trooper<br>15. The Clansman<br>16. Run to the Hills<br>17. Churchill's Speech (from tape<br>18. Aces High<br>19. Always Look on the Bright Side of Life (from tape, oringinally by Monty Python)"
